rebalance_frequency,signal_date,entry_date,factor,symbol,factor_value,selected_count,eligible_universe_count,capacity_at_5pct_adv_rmb
weekly,2026-03-27,2026-03-30,low_volatility_20d,508008,-0.04657190230008107,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,180602,-0.04784454569635787,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,180401,-0.04928683674843551,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,508007,-0.050858175567041454,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,508086,-0.053089862341318884,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,508099,-0.057040092771724796,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,180301,-0.060226843470354154,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,180601,-0.06066304398631903,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,508018,-0.06078456447055557,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,508066,-0.06252652393608639,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,low_volatility_20d,180202,-0.06352736379966739,15,73,2018985.4124999999
weekly,2026-03-27,2026-03-30,market_composite,508066,0.7842465753424657,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,508008,0.7671232876712328,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,508028,0.7568493150684931,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,508096,0.726027397260274,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,508033,0.7243150684931506,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,180201,0.7226027397260274,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,508015,0.7003424657534246,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,508018,0.6917808219178082,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,180601,0.6866438356164384,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,508001,0.6832191780821919,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,180401,0.6695205479452054,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,180202,0.6626712328767124,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,180301,0.6541095890410958,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,508007,0.6318493150684932,15,73,3033005.0583750005
weekly,2026-03-27,2026-03-30,market_composite,180602,0.6181506849315068,15,73,3033005.0583750005
weekly,2026-04-03,2026-04-07,momentum_20d,508006,0.01989150090415892,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,180202,0.019141449683321543,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508017,0.016829268292682942,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508088,0.015478424015009429,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508068,0.015247478301665618,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508086,0.013663967611336147,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508026,0.013575701794753758,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508084,0.012416427889207382,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508048,0.012279765082754857,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,180105,0.011394465545306653,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508060,0.010898576512455405,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,180501,0.010054347826086829,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508082,0.008577878103837477,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,508066,0.008533065629313663,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_20d,180602,0.00700881754465299,15,74,1024941.6148125
weekly,2026-04-03,2026-04-07,momentum_60d,508002,0.09621451104100953,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,180901,0.08573216520650817,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,180402,0.08416405582455133,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,508066,0.0741780272654371,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,180203,0.0624674648620509,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,508088,0.056097560975609806,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,180607,0.05529454282616553,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,508082,0.05178907721280601,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,508089,0.05090562440419433,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,180701,0.04629858875959414,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,508017,0.04460035078927582,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,508018,0.04151481540167978,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,180302,0.0400935516204477,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,508048,0.03748290013679889,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,momentum_60d,508026,0.03695856873822967,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508010,0.05338541666666674,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,180203,0.027052794660946344,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,180605,0.025345622119815725,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508016,0.024138739161003175,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,180106,0.023046655424395657,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508055,0.02236333517393707,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508058,0.01852265119392993,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508028,0.01622174974407431,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508056,0.013978772974372222,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,180502,0.012709572742022779,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508003,0.011910669975186083,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,180303,0.009319664492078328,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508078,0.008831521739130377,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508036,0.008184298272203683,15,74,814886.025
weekly,2026-04-03,2026-04-07,short_term_reversal_5d,508015,0.007234825260576283,15,74,814886.025
weekly,2026-04-03,2026-04-07,liquidity_20d,508098,16.5808806383887,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508056,16.49835866746372,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508066,16.484750649070854,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508018,16.43380724767864,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508028,16.311278950700984,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,180601,16.290908270543348,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508009,16.228379195598535,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508060,16.203574860194845,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,180901,16.199111425296586,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,180201,16.129485430461475,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,180305,16.00234250275007,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508002,15.878896819389361,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,180603,15.851660446463352,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508068,15.837480608123988,15,74,5504807.7
weekly,2026-04-03,2026-04-07,liquidity_20d,508008,15.808814468100456,15,74,5504807.7
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,180201,-0.015376645787896798,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,180601,-0.02136287149470599,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508066,-0.02464831941351225,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508018,-0.026032211014102257,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508028,-0.02728353276495068,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508009,-0.03046719268812803,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508008,-0.030821478326241537,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,180602,-0.038497637880152945,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508005,-0.03864210064457485,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508056,-0.039819258946281556,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,180801,-0.04012734784939491,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508001,-0.04108813917497215,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,180202,-0.04182711335544918,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,180401,-0.04228769489357137,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_illiquidity_20d,508060,-0.052214588951820275,15,74,3323565.7572749997
weekly,2026-04-03,2026-04-07,low_volatility_20d,180201,-0.03157483296395382,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,180801,-0.03448179670810746,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508008,-0.03665348427850294,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,180402,-0.04252987126075981,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508028,-0.04264036020125042,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508099,-0.04484612748045232,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,180602,-0.04489792528092828,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,180401,-0.044954270051022205,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508006,-0.049038383180512575,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508086,-0.05294707343258544,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508007,-0.05392102565278466,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508096,-0.054360462761131205,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508005,-0.056282516090856737,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,508089,-0.05664531228522421,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,low_volatility_20d,180301,-0.05769290607375043,15,74,1209524.75955
weekly,2026-04-03,2026-04-07,market_composite,508018,0.8141891891891893,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,508066,0.8108108108108107,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,180601,0.795608108108108,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,508028,0.7871621621621622,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,180201,0.7685810810810811,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,180202,0.7432432432432432,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,180401,0.7077702702702703,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,508026,0.7043918918918919,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,508005,0.6824324324324325,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,180602,0.6773648648648649,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,508008,0.6773648648648649,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,508009,0.6672297297297297,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,180801,0.6638513513513513,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,508089,0.6537162162162162,15,74,3067758.7875
weekly,2026-04-03,2026-04-07,market_composite,508006,0.6435810810810811,15,74,3067758.7875
weekly,2026-04-10,2026-04-13,momentum_20d,508098,0.055361461972587955,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508017,0.047889410022216694,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508060,0.03783299753749736,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508082,0.033600000000000074,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508021,0.028949024543738267,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508002,0.027663331371394984,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508089,0.02242888402625831,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508068,0.021991014424213695,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508091,0.020947176684881663,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,180701,0.020403377110694176,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,180602,0.019692168401991728,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508006,0.01878872676394172,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508022,0.018609742747673907,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,508026,0.01839926402943881,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_20d,180603,0.016949152542372836,15,75,1642866.675
weekly,2026-04-10,2026-04-13,momentum_60d,180901,0.09622411693057265,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508002,0.06625954198473294,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,180402,0.06323731138545963,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508066,0.057896809767625124,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,180701,0.05300096805421117,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508089,0.04882154882154888,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508060,0.04226618705035956,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508011,0.03984248320592987,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,180203,0.03333757475505794,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508017,0.03209336250911732,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508082,0.03194888178913757,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508006,0.02493464709430948,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,508033,0.023638232271325776,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,180607,0.022179864841448627,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,momentum_60d,180801,0.01962040055891956,15,75,1028313.7875000001
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,180203,0.022037572254335225,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508009,0.013241285649615353,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,180302,0.010279473176999732,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508028,0.0062948207171315,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508018,0.006251906068923341,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,180202,0.005109085887876286,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508066,0.0037091988130563136,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,180102,0.0016891891891892552,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508048,0.0010565240359218242,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508008,0.0008767315448009461,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508001,0.00042078687144953,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,180605,0.00039200313602516523,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508019,-0.0,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508084,-0.0,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,short_term_reversal_5d,508098,-0.0005095541401274328,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,liquidity_20d,508056,16.63247375419038,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508018,16.55631471350428,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508098,16.511993906879788,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508028,16.475315096629075,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,180601,16.37708510708395,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508066,16.28443448258131,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508060,16.15185797010827,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508009,16.095438116690616,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,180901,16.070988466720344,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508002,16.036478658081187,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,180305,16.03268144474122,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,180201,16.032144340608546,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508005,15.954047452724959,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,180605,15.9228326713982,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,liquidity_20d,508068,15.735347067679184,15,75,5114882.550000001
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,180201,-0.017450211135078633,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,180601,-0.022995929488885947,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508028,-0.023100560885387554,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508018,-0.02487273916939851,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508066,-0.02639382224116269,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508008,-0.02642723518962098,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,180401,-0.03248918472088652,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508009,-0.03268683773519698,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,180801,-0.0329127643395383,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508001,-0.03929619377158749,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508005,-0.04129608955956458,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508056,-0.0423507363207144,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,180602,-0.04472064500778701,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,180202,-0.04677860057300742,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_illiquidity_20d,508098,-0.04879518603559953,15,75,3573842.0819250005
weekly,2026-04-10,2026-04-13,low_volatility_20d,180801,-0.029014680749410948,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,180201,-0.031232526609664864,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508008,-0.03278293701694792,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,180401,-0.03881816694379198,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508028,-0.040702577375309724,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508099,-0.04773964247474786,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508019,-0.04809102495714404,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508096,-0.049438483854516706,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508086,-0.04999126467820861,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508006,-0.05152792508792499,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508084,-0.05404567868257574,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508026,-0.055253541586649364,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508066,-0.0562116537910441,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508018,-0.05754838306023716,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,low_volatility_20d,508007,-0.05930075617400603,15,75,1257927.1875
weekly,2026-04-10,2026-04-13,market_composite,508066,0.8583333333333333,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,180201,0.8283333333333334,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,180202,0.7949999999999999,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508008,0.7933333333333334,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,180801,0.7866666666666666,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508028,0.7816666666666667,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508018,0.7716666666666666,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508006,0.7633333333333333,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,180601,0.755,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508026,0.7433333333333334,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,180401,0.7383333333333333,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508001,0.7316666666666667,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508096,0.6900000000000001,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508009,0.6866666666666666,15,75,3343617.4499999997
weekly,2026-04-10,2026-04-13,market_composite,508089,0.6633333333333333,15,75,3343617.4499999997
weekly,2026-04-17,2026-04-20,momentum_20d,508060,0.05620712547023676,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,180701,0.04831032841504057,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508098,0.042519266542652145,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508089,0.04225095610999818,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508031,0.03767897513187646,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508022,0.03471842536905423,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508090,0.034541062801932476,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,180901,0.03347517730496441,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508027,0.030382705229331064,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508082,0.029077691958200758,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508077,0.028830579850988025,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508007,0.027442875186588722,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,180502,0.024135156878519748,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,180602,0.02147863441103315,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,180606,0.02083838139084082,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_20d,508084,0.0197740112994349,16,76,1160793.84
weekly,2026-04-17,2026-04-20,momentum_60d,180901,0.09432261940522668,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508066,0.0751799520127967,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508002,0.07129629629629619,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508089,0.07031980549841021,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508029,0.06892778993435433,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508060,0.05667478414877114,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,180203,0.048186594899397805,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,180402,0.04198106736177798,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,180701,0.03940537989617732,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508022,0.037839319989032116,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508006,0.03420360250961352,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508082,0.031890660592255315,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,180202,0.030134247357897825,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,180607,0.029486960968126752,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,180502,0.029102667744543176,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,momentum_60d,508017,0.020712909441233274,16,76,1404747.51056
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,180106,0.034077892325314996,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,180305,0.023499999999999965,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,180402,0.020126435298671197,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,180103,0.013136288998357948,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,508069,0.00622259934945546,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,508002,0.006013745704467333,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,508015,0.00443896424167689,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,508099,0.003996447602131359,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,180301,0.003836763167073598,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,508092,0.003106332138590129,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,508086,0.0029880478087649376,16,76,834458.8400000001
weekly,2026-04-17,2026-04-20,short_term_reversal_5d,508033,0.002635542168674676,16,76,834458.8400000001
